Unnamed: 0,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
2792,Hyundai i20,Hyundai,i20,6,55199,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,545000.0
14288,Honda Amaze,Honda,Amaze,5,44000,Dealer,Petrol,Manual,18.0,1198.0,86.7,5.0,450000.0
17409,Maruti Ignis,Maruti,Ignis,3,41000,Individual,Diesel,Manual,26.8,1248.0,74.0,5.0,575000.0
16220,Renault Duster,Renault,Duster,2,7131,Dealer,Petrol,Automatic,14.99,1498.0,104.5,5.0,1099000.0
19198,Hyundai Verna,Hyundai,Verna,3,28000,Individual,Diesel,Manual,22.0,1582.0,126.2,5.0,1250000.0
13068,Maruti Wagon R,Maruti,Wagon R,6,30000,Dealer,CNG,Manual,32.52,998.0,58.33,5.0,350000.0
4381,Hyundai Verna,Hyundai,Verna,9,58000,Dealer,Petrol,Manual,17.01,1591.0,121.3,5.0,399000.0
9599,Maruti Swift Dzire,Maruti,Swift Dzire,6,32900,Dealer,Petrol,Manual,20.85,1197.0,83.14,5.0,560000.0
15497,Hyundai Verna,Hyundai,Verna,4,40000,Individual,Diesel,Manual,23.9,1582.0,126.2,5.0,950000.0
2208,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,11,78000,Dealer,Petrol,Automatic,11.74,,186.0,,899000.0
8124,Maruti Alto,Maruti,Alto,5,35000,Individual,Petrol,Manual,23.95,998.0,67.05,5.0,285000.0
1426,Tata Safari,Tata,Safari,6,50000,Individual,Diesel,Manual,14.0,2179.0,138.1,7.0,625000.0
18737,Maruti Wagon R,Maruti,Wagon R,3,40000,Individual,Petrol,Manual,20.51,998.0,67.04,5.0,430000.0
18532,BMW X5,BMW,X5,5,48000,Dealer,Diesel,Automatic,15.97,2993.0,258.0,5.0,4495000.0
158,Hyundai Grand,Hyundai,Grand,2,9000,Individual,Petrol,Manual,20.7,,81.86,5.0,710000.0
1735,Hyundai Grand,Hyundai,Grand,3,54000,Individual,Diesel,Manual,24.0,1186.0,73.97,5.0,430000.0
6090,Mahindra Bolero,Mahindra,Bolero,15,120000,Individual,Diesel,Manual,13.6,,63.0,7.0,300000.0
6475,Toyota Innova,Toyota,Innova,6,200000,Individual,Diesel,Manual,12.99,2494.0,100.6,8.0,850000.0
113,Volkswagen Polo,Volkswagen,Polo,8,90000,Dealer,Diesel,Manual,22.07,1199.0,73.9,5.0,365000.0
10579,Maruti Swift,Maruti,Swift,7,80000,Individual,Diesel,Manual,25.2,1248.0,74.0,5.0,400000.0
15186,Renault Duster,Renault,Duster,5,62000 kms,Individual,Diesel,Manual,19.87,1461.0,83.8,5.0,700000.0
198,Maruti Swift Dzire,Maruti,Swift Dzire,8,50205,Trustmark Dealer,Diesel,Manual,23.4,1248.0,74.0,5.0,390000.0
154,Maruti Wagon R,Maruti,Wagon R,2,50000,Individual,Petrol,Manual,21.79,998.0,67.05,5.0,411000.0
12507,Maruti Ciaz,Maruti,Ciaz,6,49098,Dealer,Petrol,Manual,20.73,1373.0,91.1,5.0,585000.0
2470,Maruti Wagon R,Maruti,Wagon R,5,51000,Dealer,CNG,Manual,26.6,998.0,58.16,5.0,375000.0
7380,Hyundai i20,Hyundai,i20,1,15000,Individual,Petrol,Manual,20.35,1197.0,81.86,5.0,670000.0
4729,Skoda Rapid,Skoda,Rapid,5,74601,Dealer,Diesel,Manual,21.13,1498.0,108.6,5.0,611000.0
19201,Mahindra XUV500,Mahindra,XUV500,6,42561,Dealer,Diesel,Manual,16.0,2179.0,140.0,7.0,975000.0
3526,Maruti Baleno,Maruti,Baleno,5,100000,Individual,Diesel,Manual,27.39,1248.0,74.0,5.0,
2231,Maruti Celerio,Maruti,Celerio,4,15500,Dealer,Petrol,Automatic,23.1,998.0,67.04,5.0,485000.0
11688,Maruti Celerio,Maruti,Celerio,5,35000,Dealer,Petrol,Manual,23.1,998.0,67.04,5.0,385000.0
436,Maruti Alto,Maruti,Alto,9,60000,Individual,Petrol,Manual,20.92,998.0,67.1,5.0,210000.0
8150,Hyundai Grand,Hyundai,Grand,7,84566,Dealer,Diesel,Manual,24.0,1186.0,73.97,5.0,360000.0
14652,Honda City,Honda,City,4,15000,Dealer,Petrol,Manual,16.8,1497.0,116.3,5.0,835000.0
18952,Audi A4,Audi,A4,9,40000,Dealer,Diesel,Automatic,17.11,1968.0,174.33,5.0,1265000.0
3961,Nissan Kicks,Nissan,Kicks,2,4000,Dealer,Petrol,Manual,14.23,,104.55,5.0,890000.0
1707,Mahindra Bolero,Mahindra,Bolero,14,40000,Individual,Diesel,Manual,13.6,2523.0,63.0,7.0,250000.0
1543,Hyundai Creta,Hyundai,Creta,4,38425,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,960000.0
9933,Mahindra Scorpio,Mahindra,Scorpio,2,20000,Individual,Diesel,Manual,15.4,2523.0,75.0,7.0,982000.0
13146,Hyundai i20,Hyundai,i20,7,100000,Individual,Diesel,Manual,22.54,1396.0,88.73,5.0,500000.0
12664,Maruti Baleno,Maruti,Baleno,3,19000,Dealer,Petrol,Manual,21.01,1197.0,81.8,5.0,585000.0
11402,Mahindra Bolero,Mahindra,Bolero,7,225000,Individual,Diesel,Manual,15.96,2523.0,63.0,9.0,380000.0
4087,Hyundai i20,Hyundai,i20,11,36704,Dealer,Petrol,Manual,18.6,,81.83,5.0,280000.0
13305,Ford Ecosport,Ford,Ecosport,6,32000,Dealer,Diesel,Manual,22.77,1498.0,98.59,5.0,575000.0
4953,Maruti Ertiga,Maruti,Ertiga,7,72859,Dealer,Diesel,Manual,20.77,1248.0,88.8,7.0,600000.0
13541,Hyundai Creta,Hyundai,Creta,4,32000,Dealer,Petrol,Manual,15.8,1591.0,,5.0,1095000.0
3651,Volkswagen Vento,Volkswagen,Vento,7,70462,Dealer,Diesel,Automatic,21.21,1498.0,103.2,5.0,540000.0
13987,Maruti Swift Dzire,Maruti,Swift Dzire,3,45000,Dealer,Petrol,Manual,,1197.0,81.8,5.0,634000.0
11351,Honda Jazz,Honda,Jazz,4,26000,Dealer,Petrol,Manual,,1199.0,88.7,5.0,635000.0
17392,Skoda Superb,Skoda,Superb,8,55572,Dealer,Petrol,Automatic,13.7,1798.0,157.75,5.0,1065000.0
5105,Tata Hexa,Tata,Hexa,4,74000,Dealer,Diesel,Manual,,2179.0,153.86,7.0,1050000.0
8766,Renault KWID,Renault,KWID,5,52731,Individual,Petrol,Manual,25.17,799.0,53.3,5.0,230000.0
13739,Honda City,Honda,City,11,65000,Dealer,Petrol,Manual,17.0,1497.0,118.0,5.0,350000.0
7875,Hyundai Grand,Hyundai,Grand,7,53000,Dealer,Diesel,Manual,24.0,1120.0,70.0,5.0,480000.0
15100,Renault Duster,Renault,Duster,2,19444,Dealer,Petrol,Automatic,,1498.0,105.0,5.0,1140000.0
6818,Maruti Swift Dzire,Maruti,Swift Dzire,6,88000,Dealer,Diesel,Manual,28.4,1248.0,74.02,5.0,665000.0
6184,Volkswagen Polo,Volkswagen,Polo,8,113566,Dealer,Diesel,Manual,22.07,1199.0,73.9,5.0,415000.0
13384,Honda City,Honda,City,8,90000,Individual,Petrol,Manual,16.8,1497.0,116.4,5.0,392000.0
8873,Honda City,Honda,City,9,29512,Dealer,Petrol,Manual,16.8,1497.0,116.3,5.0,380000.0
15852,Hyundai i10,Hyundai,i10,11,70000,Individual,Petrol,Manual,19.81,1086.0,68.05,5.0,170000.0
3,Maruti Alto,Maruti,Alto,9,37000,Individual,Petrol,Manual,20.92,998.0,67.1,5.0,226000.0
7096,Hyundai i10,Hyundai,i10,11,52000,Dealer,Petrol,Manual,,1197.0,78.9,5.0,280000.0
7783,Maruti Alto,Maruti,Alto,9,15000,Individual,Petrol,Manual,20.92,,67.1,5.0,200000.0
8179,Mahindra Bolero,Mahindra,Bolero,7,120000,Individual,Diesel,Manual,15.96,2523.0,62.1,9.0,500000.0
17346,Ford Aspire,Ford,Aspire,6,90000,Individual,Diesel,Manual,25.83,1498.0,99.0,5.0,480000.0
18398,Skoda Rapid,Skoda,Rapid,7,65000,Dealer,Petrol,Manual,15.0,1598.0,103.5,5.0,575000.0
3662,Hyundai i20,Hyundai,i20,4,51962,Dealer,Petrol,Manual,,1197.0,81.83,5.0,575000.0
128,Hyundai i20,Hyundai,i20,8,55000,Dealer,Diesel,Manual,21.9,1396.0,88.76,5.0,385000.0
5454,Mahindra XUV500,Mahindra,XUV500,8,72423,Dealer,Diesel,Manual,15.1,2179.0,140.0,7.0,760000.0
646,Honda Amaze,Honda,Amaze,3,50000,Individual,Petrol,Manual,17.8,1198.0,86.7,5.0,550000.0
10202,Honda Amaze,Honda,Amaze,8,80000,Individual,Diesel,Manual,25.8,1498.0,,5.0,350000.0
4591,Hyundai i20,Hyundai,i20,8,55713,Dealer,Petrol,Manual,17.0,1197.0,80.0,5.0,350000.0
9587,Honda City,Honda,City,7,120000,Individual,Diesel,Manual,,,98.6,5.0,500000.0
17240,Skoda Rapid,Skoda,Rapid,7,50000,Dealer,Diesel,Automatic,21.66,,103.52,5.0,580000.0
15477,Mahindra XUV500, Mahindra,XUV500,6,89000,Dealer,Diesel,Manual,,2179.0,140.0,7.0,1235000.0
19530,Maruti Alto,Maruti,Alto,4,12706,Dealer,Petrol,Manual,24.7,,47.3,5.0,313000.0
11781,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,8,29000,Dealer,Petrol,Automatic,14.74,1991.0,181.03,5.0,1250000.0
9687,Maruti Wagon R,Maruti,Wagon R,6,28207,Dealer,Petrol,Manual,21.79,,67.05,5.0,320000.0
3740,Hyundai i20,Hyundai,i20,11,90000,Individual,Diesel,Manual,23.0,,90.0,5.0,310000.0
17119,Renault KWID,Renault,KWID,1,5000,Individual,Petrol,Automatic,24.04,999.0,67.0,5.0,472000.0
16107,Maruti S-Presso,Maruti,S-Presso,1,1200,Individual,Petrol,Manual,21.7,998.0,67.0,5.0,500000.0
3002,Hyundai Santro,Hyundai,Santro,11,60000,Individual,PETROL,Manual,17.92,,62.1,5.0,175000.0
14401,Maruti Swift Dzire,Maruti,Swift Dzire,10,44070,Dealer,Petrol,Manual,17.5,1197.0,85.8,,345000.0
15918,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,15,57000,Dealer,Petrol,Automatic,9.5,2997.0,231.1,5.0,411000.0
18503,Hyundai i20,Hyundai,i20,5,50000,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,530000.0
12733,Audi A6,Audi,A6,9,43000,Dealer,Diesel,Automatic,17.68,1968.0,174.33,5.0,1325000.0
14127,Mahindra Thar, Mahindra ,Thar,4,24000,Dealer,Diesel,Manual,18.06,2523.0,63.0,7.0,840000.0
14863,Hyundai Creta,Hyundai ,Creta,5,64000,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,1100000.0
15638,Maruti Swift Dzire,Maruti,Swift Dzire,10,89000,Dealer,Diesel,Manual,19.3,1248.0,73.9,5.0,360000.0
16234,Honda Jazz, Honda,Jazz,12,53000,Dealer,Petrol,Manual,16.0,1198.0,90.0,5.0,225000.0
13991,Honda Amaze,Honda,Amaze,4,19500,Dealer,Petrol,Manual,17.8,1198.0,86.7,5.0,499000.0
18759,Volkswagen Polo,Volkswagen,Polo,3,36000,Dealer,Diesel,Manual,20.14,1498.0,88.0,5.0,790000.0
4272,Hyundai Creta,Hyundai,Creta,3,62000,Dealer,Diesel,Manual,22.1,1396.0,88.7,5.0,925000.0
9917,Hyundai i20,Hyundai,i20,5,91000,Individual,Diesel,Manual,22.54,1396.0,88.73,5.0,560000.0
3564,Hyundai Creta,Hyundai,Creta,4,68000,Dealer,Diesel,Automatic,17.6,1582.0,126.2,5.0,1340000.0
5084,Maruti Swift,Maruti,Swift,9,79000,Dealer,Diesel,Manual,28.4,,74.0,5.0,425000.0
1060,Hyundai i20,Hyundai,i20,8,110000,Individual,Diesel,Manual,21.9,1396.0,88.76,5.0,350000.0
8466,Hyundai i20,Hyundai,i20,2,31800,Dealer,Diesel,Manual,22.54,1396.0,88.76,5.0,730000.0
15290,Maruti Baleno,Maruti,Baleno,5,23000,Dealer,Petrol,Automatic,21.4,1197.0,83.1,5.0,650000.0
19403,Honda Amaze,Honda,Amaze,7,65000,Dealer,Diesel,Manual,25.8,1498.0,98.6,5.0,375000.0
2767,Hyundai i20,Hyundai,i20,9,40000 kms,Dealer, Diesel,Manual,21.9,1396.0,,5.0,435000.0
2726,Mahindra XUV500, Mahindra,XUV500,4,37000,Dealer,Diesel,Automatic,16.0,2179.0,140.0,7.0,1160000.0
15554,Honda Amaze,Honda,Amaze,8,34294,Individual,Diesel,Manual,25.8,1498.0,98.6,5.0,425000.0
7820,Volkswagen Polo,Volkswagen,Polo,4,77000,Individual,Diesel,Manual,20.14,1498.0,88.0,5.0,600000.0
16700,Ford Figo,Ford,Figo,10,40000,Dealer,Petrol,Manual,15.6,1196.0,70.0,5.0,355000.0
19379,Maruti Baleno,Maruti,Baleno,5,34743,Dealer,Petrol,Automatic,21.4,1197.0,83.1,5.0,750000.0
8330,Maruti Eeco,Maruti,Eeco,10,62000,Dealer,Petrol,Manual,15.37,,73.0,5.0,350000.0
11397,Maruti Ignis,Maruti,Ignis,3,15000,Individual,Petrol,Manual,20.89,1197.0,81.8,5.0,550000.0
12341,Hyundai i20, Hyundai,i20,6,52000,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,486000.0
18405,Hyundai Santro,Hyundai,Santro,6,76300,Dealer,Petrol,Manual,17.92,1086.0,62.1,5.0,349000.0
5418,Mahindra XUV500,Mahindra,XUV500,5,56500,Dealer,Diesel,Automatic,16.0,1997.0,140.0,7.0,1275000.0
11125,Hyundai Venue,Hyundai,Venue,1,5000,Individual,Petrol,Automatic,18.15,998.0,118.35,5.0,1100000.0
10303,Honda Amaze,Honda,Amaze,4,48000,Individual,Petrol,Automatic,18.1,1199.0,88.7,5.0,540000.0
6928,Renault Duster,Renault,Duster,8,88000,Dealer,Diesel,Manual,20.45,,83.8,5.0,450000.0
11472,Maruti Baleno,Maruti,Baleno,2,6984,Individual,Petrol,Manual,21.1,998.0,100.5,5.0,730000.0
19454,Audi A4,Audi,A4,9,40000,Individul,Diesel,Automatic,15.2,,140.8,5.0,1195000.0
10455,Hyundai Venue,Hyundai,Venue,2,10000,Individual,Petrol,Manual,18.27,998.0,118.35,5.0,950000.0
697,Mahindra Bolero,Mahindra,Bolero,3,60000,Individual,Diesel,Manual,15.96,2523.0,62.1,7.0,750000.0
17619,Maruti Baleno,Maruti,Baleno,4,40000,Dealer,Diesel,Manual,27.39,1248.0,74.0,5.0,725000.0
327,Mahindra KUV,Mahindra,KUV,5,70000,Individual,Diesel,Manual,25.32,1198.0,77.0,6.0,310000.0
16362,Maruti Swift,Maruti,Swift,3,40000,Dealer,Diesel,Manual,,1248.0,74.0,5.0,725000.0
18310,Maruti Swift,Maruti,Swift,3,26000,Dealer,PETROL,Automatic,22.0,1197.0,81.8,5.0,
2684,Maruti Alto,Maruti,Alto,11,69000,Dealer,Petrol,Manual,20.92,998.0,67.1,5.0,150000.0
2391,Maruti Swift Dzire,Maruti,Swift Dzire,3,29000,Dealer,Petrol,Automatic,18.5,1197.0,83.14,5.0,630000.0
9930,Ford Ecosport,Ford,Ecosport,4,10000,Individual,Diesel,Manual,22.77,,98.59,5.0,875000.0
9744,Hyundai Grand,Hyundai,Grand,4,54264,Dealer,Petrol,Manual,18.9,1197.0,81.86,5.0,470000.0
14877,Maruti Swift Dzire,Maruti,Swift Dzire,4,79315,Individual,Diesel,Manual,28.4,1248.0,74.02,5.0,720000.0
10332,Maruti Alto,Maruti,Alto,7,40000,Individual,Petrol,Manual,22.74,796.0,47.3,5.0,250000.0
9956,Datsun GO,Datsun,GO,7,34540,Dealer,Petrol,Manual,19.02,1198.0,67.05,5.0,315000.0
14374,Honda City,Honda,City,1,4500,Dealer,Petrol,Automatic,18.4,1498.0,119.35,5.0,1570000.0
3800,Maruti Swift,Maruti,Swift,7,96000,Dealer,Diesel,Manual,28.4,1248.0,74.0,5.0,490000.0
11580,Ford Aspire,Ford,Aspire,6,30000,Individual,Petrol,Manual,18.16,1196.0,86.8,5.0,450000.0
14226,Maruti Baleno,Maruti,Baleno,6,50000,Individual,Diesel,Manual,27.39,1248.0,74.0,5.0,500000.0
4716,Maruti Vitara,Maruti,Vitara,4,62428,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,900000.0
15673,Maruti Wagon R,Maruti,Wagon R,10,66000,Dealer,Petrol,Manual,18.9,998.0,67.1,5.0,245000.0
2984,Maruti Ignis,Maruti,Ignis,4,33000,Dealer,Petrol,Automatic,20.89,1197.0,81.8,5.0,575000.0
1439,Toyota Fortuner,Toyota,Fortuner,6,96000,Dealer,Diesel,Manual,13.0,2982.0,168.5,7.0,1475000.0
11815,Toyota Fortuner,Toyota,Fortuner,9,100000,Dealer,Diesel,Automatic,12.55,2982.0,168.5,7.0,1175000.0
5453,Tata Tiago,Tata,Tiago,2,6500,Individual,Petrol,Manual,23.84,1199.0,84.0,5.0,500000.0
14347,Maruti Swift Dzire,Maruti,Swift Dzire,5,41556,Dealer,Diesel,Manual,28.4,1248.0,74.02,5.0,453000.0
10979,Volkswagen Vento,Volkswagen,Vento,10,160000,Individuall,Petrol,Manual,15.8,,105.0,5.0,225000.0
11761,Honda Civic,Honda,Civic,13,73235,Dealer,Petrol,Manual,13.5,,130.0,5.0,260000.0
17689,Maruti Ciaz,Maruti,Ciaz,3,90000,Individual,Diesel,Manual,28.09,1248.0,88.5,5.0,850000.0
16388,Maruti Wagon R,Maruti,Wagon R,6,90000,Individual,Petrol,Manual,20.51,998.0,67.04,5.0,350000.0
11581,Tata Safari,Tata,Safari,3,70000,Individual,Diesel,Manual,14.1,,147.94,7.0,700000.0
12975,Hyundai Venue,Hyundai,Venue,1,13000,Dealer,Petrol,Manual,18.27,998.0,118.35,5.0,
18113,Ford Aspire,Ford,Aspire,5,43652 kms,Dealer,Petrol,Manual,18.16,1196.0,86.8,5.0,430000.0
3008,Ford Figo,Ford,Figo,10,44000,Dealer,Petrol,Manual,,1196.0,70.0,,251000.0
6473,Toyota Innova,Toyota,Innova,5,125000,Dealer,Diesel,Manual,13.68,2393.0,147.51,8.0,1625000.0
5248,Hyundai Creta,Hyundai,Creta,4,66000,Dealer,Petrol,Manual,13.0,1591.0,121.3,5.0,1149000.0
16493,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,6,33000,Dealer,Diesel,Automatic,13.0,2143.0,201.1,5.0,2450000.0
5760,Maruti Alto,Maruti,Alto,4,54938,Dealer,Petrol,Manual,24.7,796.0,47.3,5.0,300000.0
3596,Mahindra Scorpio,Mahindra,Scorpio,11,91000,Dealer,Diesel,Manual,13.5,2179.0,115.0,5.0,365000.0
5180,BMW 3,BMW,3,5,96500,Dealer,Diesel,Automatic,19.59,,184.0,5.0,2500000.0
260,Maruti Alto,Maruti,Alto,8,46242,Individual,Petrol,Manual,20.92,998.0,67.1,5.0,280000.0
3457,Tata Tigor,Tata,Tigor,3,60204,Dealer,Diesel,Manual,,,69.0,5.0,525000.0
15714,Hyundai i20,Hyundai,i20,9,71000,Dealer,Petrol,Manual,17.0,,80.0,5.0,410000.0
908,Maruti Swift,Maruti,Swift,8,73695,Trustmark Dealer,Petrol,Manual,18.6,1197.0,85.8,5.0,345000.0
8096,Volkswagen Vento,Volkswagen,Vento,6,49700,Dealer,Petrol,Manual,15.04,1598.0,103.2,5.0,620000.0
6554,Hyundai i10,Hyundai,i10,6,36977,Dealer,Petrol,Manual,20.36,1197.0,78.9,5.0,422000.0
8694,Maruti Alto,Maruti,Alto,3,38000,Dealer,Petrol,Manual,22.74 kmpl,796.0,47.3,5.0,325000.0
17672,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,4,17000,Dealer,Diesel,Automatic,,2143.0,167.62,5.0,3350000.0
16284,Maruti Alto, Maruti,Alto,3,20000,Individual,Petrol,Manual,24.7,796.0,47.3,5.0,280000.0
4760,Ford Ecosport,Ford,Ecosport,2,10000,Individual, Petrol,Automatic,14.8,,,5.0,950000.0
7914,Hyundai Grand,Hyundai,Grand,3,9095,Dealer,Petrol,Manual,18.9,1197.0,81.86,5.0,579000.0
6244,Hyundai i20,Hyundai,i20,5,63669,Trustmark Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,645000.0
5777,Maruti Swift Dzire,Maruti,Swift Dzire,4,50000,Individual,Diesel,Manual,28.4,1248.0,74.02,5.0,700000.0
18714,Hyundai i20,Hyundai,i20,6,56490,Dealer,Diesel,Manual,22.54,1396.0,88.73,5.0,525000.0
3206,Maruti Ertiga,Maruti,Ertiga,5,61149,Dealer,Petrol,Manual,19.01,1462.0,103.26,7.0,755000.0
8711,Honda City,Honda,City,5,78236,Dealer,Petrol,Manual,17.4 kmpl,1497.0,,5.0,651000.0
9315,Hyundai Grand,Hyundai,Grand,4,18000,Individual,Petrol,Manual,18.9,1197.0,,5.0,460000.0
9857,Mahindra Scorpio,Mahindra,Scorpio,15,200000,Individual,Diesel,Manual,10.5,2179.0,120.0,8.0,250000.0
7805,Maruti Swift,Maruti,Swift,4,75823,Dealer,Diesel,Manual,28.4,1248.0,74.0,5.0,635000.0
2668,Volkswagen Polo,Volkswagen,Polo,5,22500,Dealer,Petrol,Automatic,,1197.0,103.5,5.0,680000.0
9298,Hyundai i10,Hyundai,i10,5,30000,Individual,Petrol,Manual,,1086.0,68.05,5.0,325000.0
3416,Toyota Innova,Toyota,Innova,9,255000,Individual,Diesel,Manual,12.8,2494.0,102.0,8.0,725000.0
2317,Skoda Superb,Skoda,Superb,6,59000,Dealer,Diesel,Automatic,17.2,1968.0,138.03,5.0,1245000.0
5568,Ford Ecosport,Ford,Ecosport,3,"22,128",Dealer,diesel ,Manual,,1498.0,98.96,5.0,1135000.0
5843,Hyundai Venue,Hyundai,Venue,2,14000,Dealer,Petrol,Automatic,18.15,998.0,118.35,5.0,1060000.0
10260,Maruti Swift,Maruti,Swift,6,65122,Dealer,Diesel,Manual,28.4,,,,510000.0
15733,Audi Q7,Audi,Q7,8,33000,Dealer,Diesel,Automatic,12.07,2967.0,241.4,7.0,2900000.0
7849,Maruti Swift Dzire,Maruti,Swift Dzire,6,87194,Dealer,Diesel,Manual,28.4,1248.0,74.02,5.0,575000.0
11298,Maruti Wagon R,Maruti,Wagon R,5,68000,Dealer,CNG,Manual,26.2,998.0,58.2,5.0,320000.0
16726,Tata Nexon,Tata,Nexon,3,42388,Dealer,Diesel,Manual,,1497.0,108.5,5.0,895000.0
16514,Mahindra Scorpio,Mahindra,Scorpio,14,74000,Dealer,Diesel,Manual,13.5,2179.0,115.0,5.0,275000.0
11456,Ford Ecosport,Ford,Ecosport,3,54400,Dealer,Diesel,Manual,21.7,1498.0,,5.0,870000.0
18975,Toyota Innova,Toyota,Innova,3,80000,Dealer,Diesel,Automatic,11.36,2755.0,171.5,7.0,2225000.0
13912,Maruti Ertiga,Maruti,Ertiga,4,45000,Dealer,Petrol,Manual,19.34,1462.0,103.0,7.0,745000.0
17784,Hyundai Verna,Hyundai,Verna,3,32000,Dealer,Diesel,Automatic,22.0,1582.0,126.2,5.0,1200000.0
14683,Honda WR-V,Honda,WR-V,4,79000,Dealer,PETROL,Manual,17.5,1199.0,88.7,5.0,715000.0
8984,Hyundai Santro,Hyundai,Santro,13,25000,Individual,Petrol,Manual,17.92,,62.1,5.0,119000.0
14378,Hyundai Creta,Hyundai,Creta,4,54000,Dealer,Petrol,Manual,15.29,1591.0,121.3,5.0,999000.0
11651,Hyundai Verna,Hyundai,Verna,3,16300,Individuall,Petrol,Manual,19.1,1368.0,98.6,5.0,789000.0
17466,Hyundai Creta,Hyundai,Creta,5,70000,Dealer,Diesel,Manual,,1582.0,126.2,5.0,1125000.0
4033,Maruti Swift Dzire,Maruti ,Swift Dzire,6,70000,Dealer,Diesel,Manual,19.3,1248.0,,5.0,570000.0
12768,BMW X5,BMW,X5,6,47500,Dealer, Diesel,Automatic,15.97,2993.0,258.0,5.0,3700000.0
12203,Maruti Wagon R,Maruti,Wagon R,7,86461,Dealer,Petrol,Manual,20.51,998.0,67.04,5.0,290000.0
18596,Volkswagen Polo,Volkswagen,Polo,2,45000,Dealer,Petrol,Manual,17.74,999.0,75.1,5.0,650000.0
18725,Hyundai Grand,Hyundai,Grand,5,27471,Dealer,Petrol,Automatic,18.9,1197.0,82.0,5.0,480000.0
3472,Maruti Alto,Maruti,Alto,7,56332,Dealer,Petrol,Manual,,998.0,67.05,5.0,285000.0
5912,Toyota Innova,Toyota,Innova,3,135000,Dealer,Diesel,Automatic,11.36,2755.0,171.5,8.0,1800000.0
9270,Ford Ecosport,Ford,Ecosport,3,18000,Dealer,Diesel,Manual,23.0,1498.0,,5.0,1050000.0
9636,Toyota Fortuner,Toyota,Fortuner,2,590000,Dealer,Diesel,Manual,14.24,2755.0,174.5,7.0,2850000.0
12971,Maruti Wagon R, Maruti,Wagon R,7,46000,Individual,Petrol,Manual,20.51,998.0,67.04,5.0,320000.0
11331,Datsun RediGO,Datsun,RediGO,4,27500,Individual,Petrol,Manual,22.7,,53.64,5.0,206000.0
8729,Tata Hexa,Tata,Hexa,4,60000,Dealer,Diesel,Manual,17.6,2179.0,153.86,7.0,1200000.0
12057,Hyundai i20,Hyundai,i20,6,52000,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,470000.0
12034,Toyota Fortuner,Toyota,Fortuner,10,185000,Dealer,Diesel,Manual,11.5,,171.0,7.0,875000.0
11543,Maruti Ignis,Maruti,Ignis,4,22115,Individual,Petrol,Manual,,1197.0,81.8,5.0,425000.0
10864,Maruti Swift Dzire,Maruti,Swift Dzire,4,35000,Individual,Diesel,Manual,28.4,1248.0,74.02,5.0,615000.0
6439,Mahindra Scorpio,Mahindra,Scorpio,11,102272,Dealer,DIESEL,Manual,,2179.0,120.0,,520000.0
7531,Hyundai i10,Hyundai,i10,7,70000,Individual,Petrol,Manual,20.36,1197.0,78.9,,220000.0
9422,Maruti Alto,Maruti,Alto,2,30000,Individual,Petrol,Manual,23.95,998.0,67.05,5.0,363000.0
11918,Maruti Wagon R,Maruti,Wagon R,14,90000,Individual,LPG,Manual,,,57.5,5.0,80000.0
2123,Maruti Ignis,Maruti,Ignis,2,8500,Dealer,petrol,Manual,20.89,1197.0,81.8,,600000.0
9277,Hyundai i20,Hyundai,i20,5,60000,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,515000.0
6687,BMW 3,BMW,3,8,105000,Dealer,Diesel,Automatic,18.88,1995.0,184.0,5.0,1465000.0
9470,Ford Figo,Ford,Figo,9,90000,Individual,Diesel,Manual,20.0,1399.0,68.0,5.0,150000.0
4701,Maruti Swift Dzire,Maruti,Swift Dzire,3,40000,Dealer,Diesel,Automatic,28.4,1248.0,74.02,5.0,825000.0
10977,Maruti Swift Dzire,Maruti,Swift Dzire,6,80000,Individual,Diesel,Manual,26.59,1248.0,74.0,5.0,500000.0
6072,Toyota Fortuner,Toyota,Fortuner,3,60000,Individual,Diesel,Manual,14.24,2755.0,174.5,7.0,2700000.0
12285,Hyundai Santro,Hyundai,Santro,9,40000,Dealer,Petrol,Manual,17.92,1086.0,62.1,5.0,250000.0
18493,Hyundai i20,Hyundai,i20,2,18000,individual,Petrol,Manual,18.6,1197.0,81.86,5.0,700000.0
19077,Hyundai i20,Hyundai,i20,2,30000,Individual,Petrol,Manual,18.6,1197.0,81.86,5.0,590000.0
3709,Volkswagen Polo,Volkswagen,Polo,5,49000,Dealer,Petrol,Automatic,17.21,1197.0,103.5,5.0,650000.0
9979,Mahindra Bolero,Mahindra,Bolero,12,120000,Individual,Diesel,Manual,13.6,,63.0,7.0,525000.0
